tier,namespace,type,member,wpf_sig
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderToolTipProperty,public static readonly System.Windows.DependencyProperty ColumnHeaderToolTipProperty
1,System.Windows.Controls,GroupStyle,DefaultGroupPanel,public static readonly System.Windows.Controls.ItemsPanelTemplate DefaultGroupPanel
1,System.Windows.Controls,HeaderedContentControl,HasHeaderProperty,public static readonly System.Windows.DependencyProperty HasHeaderProperty
1,System.Windows.Controls,HeaderedContentControl,HeaderStringFormatProperty,public static readonly System.Windows.DependencyProperty HeaderStringFormatProperty
1,System.Windows.Controls,HeaderedContentControl,HeaderTemplateProperty,public static readonly System.Windows.DependencyProperty HeaderTemplateProperty
1,System.Windows.Controls,HeaderedContentControl,HeaderTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty HeaderTemplateSelectorProperty
1,System.Windows.Controls,HeaderedItemsControl,HasHeaderProperty,public static readonly System.Windows.DependencyProperty HasHeaderProperty
1,System.Windows.Controls,HeaderedItemsControl,HeaderStringFormatProperty,public static readonly System.Windows.DependencyProperty HeaderStringFormatProperty
1,System.Windows.Controls,HeaderedItemsControl,HeaderTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty HeaderTemplateSelectorProperty
1,System.Windows.Controls,Image,DpiChangedEvent,public static readonly System.Windows.RoutedEvent DpiChangedEvent
1,System.Windows.Controls,Image,ImageFailedEvent,public static readonly System.Windows.RoutedEvent ImageFailedEvent
1,System.Windows.Controls,InkCanvas,ActiveEditingModeChangedEvent,public static readonly System.Windows.RoutedEvent ActiveEditingModeChangedEvent
1,System.Windows.Controls,InkCanvas,ActiveEditingModeProperty,public static readonly System.Windows.DependencyProperty ActiveEditingModeProperty
1,System.Windows.Controls,InkCanvas,BottomProperty,public static readonly System.Windows.DependencyProperty BottomProperty
1,System.Windows.Controls,InkCanvas,EditingModeChangedEvent,public static readonly System.Windows.RoutedEvent EditingModeChangedEvent
1,System.Windows.Controls,InkCanvas,EditingModeInvertedChangedEvent,public static readonly System.Windows.RoutedEvent EditingModeInvertedChangedEvent
1,System.Windows.Controls,InkCanvas,EditingModeInvertedProperty,public static readonly System.Windows.DependencyProperty EditingModeInvertedProperty
1,System.Windows.Controls,InkCanvas,GestureEvent,public static readonly System.Windows.RoutedEvent GestureEvent
1,System.Windows.Controls,InkCanvas,LeftProperty,public static readonly System.Windows.DependencyProperty LeftProperty
1,System.Windows.Controls,InkCanvas,RightProperty,public static readonly System.Windows.DependencyProperty RightProperty
1,System.Windows.Controls,InkCanvas,StrokeCollectedEvent,public static readonly System.Windows.RoutedEvent StrokeCollectedEvent
1,System.Windows.Controls,InkCanvas,StrokeErasedEvent,public static readonly System.Windows.RoutedEvent StrokeErasedEvent
1,System.Windows.Controls,InkCanvas,TopProperty,public static readonly System.Windows.DependencyProperty TopProperty
1,System.Windows.Controls,ItemsControl,AlternationCountProperty,public static readonly System.Windows.DependencyProperty AlternationCountProperty
1,System.Windows.Controls,ItemsControl,AlternationIndexProperty,public static readonly System.Windows.DependencyProperty AlternationIndexProperty
1,System.Windows.Controls,ItemsControl,DisplayMemberPathProperty,public static readonly System.Windows.DependencyProperty DisplayMemberPathProperty
1,System.Windows.Controls,ItemsControl,GroupStyleSelectorProperty,public static readonly System.Windows.DependencyProperty GroupStyleSelectorProperty
1,System.Windows.Controls,ItemsControl,HasItemsProperty,public static readonly System.Windows.DependencyProperty HasItemsProperty
1,System.Windows.Controls,ItemsControl,IsGroupingProperty,public static readonly System.Windows.DependencyProperty IsGroupingProperty
1,System.Windows.Controls,ItemsControl,IsTextSearchCaseSensitiveProperty,public static readonly System.Windows.DependencyProperty IsTextSearchCaseSensitiveProperty
1,System.Windows.Controls,ItemsControl,IsTextSearchEnabledProperty,public static readonly System.Windows.DependencyProperty IsTextSearchEnabledProperty
1,System.Windows.Controls,ItemsControl,ItemBindingGroupProperty,public static readonly System.Windows.DependencyProperty ItemBindingGroupProperty
1,System.Windows.Controls,ItemsControl,ItemContainerStyleProperty,public static readonly System.Windows.DependencyProperty ItemContainerStyleProperty
1,System.Windows.Controls,ItemsControl,ItemContainerStyleSelectorProperty,public static readonly System.Windows.DependencyProperty ItemContainerStyleSelectorProperty
1,System.Windows.Controls,ItemsControl,ItemStringFormatProperty,public static readonly System.Windows.DependencyProperty ItemStringFormatProperty
1,System.Windows.Controls,ListBox,SelectedItemsProperty,public static readonly System.Windows.DependencyProperty SelectedItemsProperty
1,System.Windows.Controls,ListBoxItem,SelectedEvent,public static readonly System.Windows.RoutedEvent SelectedEvent
1,System.Windows.Controls,ListBoxItem,UnselectedEvent,public static readonly System.Windows.RoutedEvent UnselectedEvent
1,System.Windows.Controls,MediaElement,BufferingEndedEvent,public static readonly System.Windows.RoutedEvent BufferingEndedEvent;
1,System.Windows.Controls,MediaElement,BufferingStartedEvent,public static readonly System.Windows.RoutedEvent BufferingStartedEvent;
1,System.Windows.Controls,MediaElement,ScriptCommandEvent,public static readonly System.Windows.RoutedEvent ScriptCommandEvent;
1,System.Windows.Controls,MenuItem,CommandParameterProperty,public static readonly System.Windows.DependencyProperty CommandParameterProperty;
1,System.Windows.Controls,MenuItem,CommandProperty,public static readonly System.Windows.DependencyProperty CommandProperty;
1,System.Windows.Controls,MenuItem,CommandTargetProperty,public static readonly System.Windows.DependencyProperty CommandTargetProperty;
1,System.Windows.Controls,MenuItem,IsHighlightedProperty,public static readonly System.Windows.DependencyProperty IsHighlightedProperty;
1,System.Windows.Controls,MenuItem,IsPressedProperty,public static readonly System.Windows.DependencyProperty IsPressedProperty;
1,System.Windows.Controls,MenuItem,IsSuspendingPopupAnimationProperty,public static readonly System.Windows.DependencyProperty IsSuspendingPopupAnimationProperty;
1,System.Windows.Controls,MenuItem,ItemContainerTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty ItemContainerTemplateSelectorProperty;
1,System.Windows.Controls,MenuItem,UsesItemContainerTemplateProperty,public static readonly System.Windows.DependencyProperty UsesItemContainerTemplateProperty;
1,System.Windows.Controls,PasswordBox,IsInactiveSelectionHighlightEnabledProperty,public static readonly System.Windows.DependencyProperty IsInactiveSelectionHighlightEnabledProperty
1,System.Windows.Controls,PasswordBox,IsSelectionActiveProperty,public static readonly System.Windows.DependencyProperty IsSelectionActiveProperty
1,System.Windows.Controls,PasswordBox,SelectionOpacityProperty,public static readonly System.Windows.DependencyProperty SelectionOpacityProperty
1,System.Windows.Controls,PasswordBox,SelectionTextBrushProperty,public static readonly System.Windows.DependencyProperty SelectionTextBrushProperty
1,System.Windows.Controls,RichTextBox,IsDocumentEnabledProperty,public static readonly System.Windows.DependencyProperty IsDocumentEnabledProperty
1,System.Windows.Controls,ScrollContentPresenter,CanContentScrollProperty,public static readonly System.Windows.DependencyProperty CanContentScrollProperty
1,System.Windows.Controls,ScrollViewer,ComputedHorizontalScrollBarVisibilityProperty,public static readonly System.Windows.DependencyProperty ComputedHorizontalScrollBarVisibilityProperty
1,System.Windows.Controls,ScrollViewer,ComputedVerticalScrollBarVisibilityProperty,public static readonly System.Windows.DependencyProperty ComputedVerticalScrollBarVisibilityProperty
1,System.Windows.Controls,ScrollViewer,ContentHorizontalOffsetProperty,public static readonly System.Windows.DependencyProperty ContentHorizontalOffsetProperty
1,System.Windows.Controls,ScrollViewer,ContentVerticalOffsetProperty,public static readonly System.Windows.DependencyProperty ContentVerticalOffsetProperty
1,System.Windows.Controls,ScrollViewer,ExtentHeightProperty,public static readonly System.Windows.DependencyProperty ExtentHeightProperty
1,System.Windows.Controls,ScrollViewer,ExtentWidthProperty,public static readonly System.Windows.DependencyProperty ExtentWidthProperty
1,System.Windows.Controls,ScrollViewer,HorizontalOffsetProperty,public static readonly System.Windows.DependencyProperty HorizontalOffsetProperty
1,System.Windows.Controls,ScrollViewer,ScrollableHeightProperty,public static readonly System.Windows.DependencyProperty ScrollableHeightProperty
1,System.Windows.Controls,ScrollViewer,ScrollableWidthProperty,public static readonly System.Windows.DependencyProperty ScrollableWidthProperty
1,System.Windows.Controls,ScrollViewer,VerticalOffsetProperty,public static readonly System.Windows.DependencyProperty VerticalOffsetProperty
1,System.Windows.Controls,ScrollViewer,ViewportHeightProperty,public static readonly System.Windows.DependencyProperty ViewportHeightProperty
1,System.Windows.Controls,ScrollViewer,ViewportWidthProperty,public static readonly System.Windows.DependencyProperty ViewportWidthProperty
1,System.Windows.Controls,Slider,AutoToolTipPlacementProperty,public static readonly System.Windows.DependencyProperty AutoToolTipPlacementProperty
1,System.Windows.Controls,Slider,AutoToolTipPrecisionProperty,public static readonly System.Windows.DependencyProperty AutoToolTipPrecisionProperty
1,System.Windows.Controls,Slider,DelayProperty,public static readonly System.Windows.DependencyProperty DelayProperty
1,System.Windows.Controls,Slider,IntervalProperty,public static readonly System.Windows.DependencyProperty IntervalProperty
1,System.Windows.Controls,Slider,IsDirectionReversedProperty,public static readonly System.Windows.DependencyProperty IsDirectionReversedProperty
1,System.Windows.Controls,Slider,IsMoveToPointEnabledProperty,public static readonly System.Windows.DependencyProperty IsMoveToPointEnabledProperty
1,System.Windows.Controls,Slider,IsSelectionRangeEnabledProperty,public static readonly System.Windows.DependencyProperty IsSelectionRangeEnabledProperty
1,System.Windows.Controls,Slider,SelectionEndProperty,public static readonly System.Windows.DependencyProperty SelectionEndProperty
1,System.Windows.Controls,Slider,SelectionStartProperty,public static readonly System.Windows.DependencyProperty SelectionStartProperty
1,System.Windows.Controls,Slider,TickPlacementProperty,public static readonly System.Windows.DependencyProperty TickPlacementProperty
1,System.Windows.Controls,Slider,TicksProperty,public static readonly System.Windows.DependencyProperty TicksProperty
1,System.Windows.Controls,SoundPlayerAction,SourceProperty,public static readonly System.Windows.DependencyProperty SourceProperty
1,System.Windows.Controls,TabControl,ContentStringFormatProperty,public static readonly System.Windows.DependencyProperty ContentStringFormatProperty;
1,System.Windows.Controls,TabControl,ContentTemplateProperty,public static readonly System.Windows.DependencyProperty ContentTemplateProperty;
1,System.Windows.Controls,TabControl,ContentTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty ContentTemplateSelectorProperty;
1,System.Windows.Controls,TabControl,SelectedContentStringFormatProperty,public static readonly System.Windows.DependencyProperty SelectedContentStringFormatProperty;
1,System.Windows.Controls,TabControl,SelectedContentTemplateProperty,public static readonly System.Windows.DependencyProperty SelectedContentTemplateProperty;
1,System.Windows.Controls,TabControl,SelectedContentTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty SelectedContentTemplateSelectorProperty;
1,System.Windows.Controls,TabItem,TabStripPlacementProperty,public static readonly System.Windows.DependencyProperty TabStripPlacementProperty;
1,System.Windows.Controls,TextBlock,BackgroundProperty,public static readonly System.Windows.DependencyProperty BackgroundProperty;
1,System.Windows.Controls,TextBlock,BaselineOffsetProperty,public static readonly System.Windows.DependencyProperty BaselineOffsetProperty;
1,System.Windows.Controls,TextBlock,FontStretchProperty,public static readonly System.Windows.DependencyProperty FontStretchProperty;
1,System.Windows.Controls,TextBlock,IsHyphenationEnabledProperty,public static readonly System.Windows.DependencyProperty IsHyphenationEnabledProperty;
1,System.Windows.Controls,TextBlock,LineHeightProperty,public static readonly System.Windows.DependencyProperty LineHeightProperty;
1,System.Windows.Controls,TextBlock,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty;
1,System.Windows.Controls,TextBlock,PaddingProperty,public static readonly System.Windows.DependencyProperty PaddingProperty;
1,System.Windows.Controls,TextBlock,TextDecorationsProperty,public static readonly System.Windows.DependencyProperty TextDecorationsProperty;
1,System.Windows.Controls,TextBlock,TextEffectsProperty,public static readonly System.Windows.DependencyProperty TextEffectsProperty;
1,System.Windows.Controls,TextBox,TextDecorationsProperty,public static readonly System.Windows.DependencyProperty TextDecorationsProperty;
1,System.Windows.Controls,ToolBar,HasOverflowItemsProperty,public static readonly System.Windows.DependencyProperty HasOverflowItemsProperty;
1,System.Windows.Controls,ToolTip,ClosedEvent,public static readonly System.Windows.RoutedEvent ClosedEvent;
1,System.Windows.Controls,ToolTip,CustomPopupPlacementCallbackProperty,public static readonly System.Windows.DependencyProperty CustomPopupPlacementCallbackProperty;
1,System.Windows.Controls,ToolTip,HasDropShadowProperty,public static readonly System.Windows.DependencyProperty HasDropShadowProperty;
1,System.Windows.Controls,ToolTip,OpenedEvent,public static readonly System.Windows.RoutedEvent OpenedEvent;
1,System.Windows.Controls,ToolTip,PlacementRectangleProperty,public static readonly System.Windows.DependencyProperty PlacementRectangleProperty;
1,System.Windows.Controls,ToolTip,PlacementTargetProperty,public static readonly System.Windows.DependencyProperty PlacementTargetProperty;
1,System.Windows.Controls,ToolTip,ShowsToolTipOnKeyboardFocusProperty,public static readonly System.Windows.DependencyProperty ShowsToolTipOnKeyboardFocusProperty;
1,System.Windows.Controls,ToolTip,StaysOpenProperty,public static readonly System.Windows.DependencyProperty StaysOpenProperty;
1,System.Windows.Controls,TreeView,SelectedValuePathProperty,public static readonly System.Windows.DependencyProperty SelectedValuePathProperty;
1,System.Windows.Controls,TreeViewItem,IsSelectionActiveProperty,public static readonly System.Windows.DependencyProperty IsSelectionActiveProperty;
1,System.Windows.Controls,TreeViewItem,SelectedEvent,public static readonly System.Windows.RoutedEvent SelectedEvent;
1,System.Windows.Controls,TreeViewItem,UnselectedEvent,public static readonly System.Windows.RoutedEvent UnselectedEvent;
1,System.Windows.Controls,Validation,ValidationAdornerSiteForProperty,public static readonly System.Windows.DependencyProperty ValidationAdornerSiteForProperty
1,System.Windows.Controls,Validation,ValidationAdornerSiteProperty,public static readonly System.Windows.DependencyProperty ValidationAdornerSiteProperty
1,System.Windows.Controls,Viewport3D,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
1,System.Windows.Controls,VirtualizingStackPanel,CleanUpVirtualizedItemEvent,public static readonly System.Windows.RoutedEvent CleanUpVirtualizedItemEvent
1,System.Windows.Controls.Primitives,BulletDecorator,BackgroundProperty,public static readonly System.Windows.DependencyProperty BackgroundProperty
1,System.Windows.Controls.Primitives,DocumentViewerBase,IsMasterPageProperty,public static readonly System.Windows.DependencyProperty IsMasterPageProperty
1,System.Windows.Controls.Primitives,DocumentViewerBase,MasterPageNumberPropertyKey,protected static readonly System.Windows.DependencyPropertyKey MasterPageNumberPropertyKey
1,System.Windows.Controls.Primitives,MenuBase,ItemContainerTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty ItemContainerTemplateSelectorProperty
1,System.Windows.Controls.Primitives,Popup,AllowsTransparencyProperty,public static readonly System.Windows.DependencyProperty AllowsTransparencyProperty
1,System.Windows.Controls.Primitives,Popup,CustomPopupPlacementCallbackProperty,public static readonly System.Windows.DependencyProperty CustomPopupPlacementCallbackProperty
1,System.Windows.Controls.Primitives,Popup,HasDropShadowProperty,public static readonly System.Windows.DependencyProperty HasDropShadowProperty
1,System.Windows.Controls.Primitives,Popup,PlacementRectangleProperty,public static readonly System.Windows.DependencyProperty PlacementRectangleProperty
1,System.Windows.Controls.Primitives,Popup,PopupAnimationProperty,public static readonly System.Windows.DependencyProperty PopupAnimationProperty
1,System.Windows.Controls.Primitives,ScrollBar,DeferScrollToHorizontalOffsetCommand,public static readonly System.Windows.Input.RoutedCommand DeferScrollToHorizontalOffsetCommand
1,System.Windows.Controls.Primitives,ScrollBar,DeferScrollToVerticalOffsetCommand,public static readonly System.Windows.Input.RoutedCommand DeferScrollToVerticalOffsetCommand
1,System.Windows.Controls.Primitives,ScrollBar,LineDownCommand,public static readonly System.Windows.Input.RoutedCommand LineDownCommand
1,System.Windows.Controls.Primitives,ScrollBar,LineLeftCommand,public static readonly System.Windows.Input.RoutedCommand LineLeftCommand
1,System.Windows.Controls.Primitives,ScrollBar,LineRightCommand,public static readonly System.Windows.Input.RoutedCommand LineRightCommand
1,System.Windows.Controls.Primitives,ScrollBar,LineUpCommand,public static readonly System.Windows.Input.RoutedCommand LineUpCommand
1,System.Windows.Controls.Primitives,ScrollBar,PageDownCommand,public static readonly System.Windows.Input.RoutedCommand PageDownCommand
1,System.Windows.Controls.Primitives,ScrollBar,PageLeftCommand,public static readonly System.Windows.Input.RoutedCommand PageLeftCommand
1,System.Windows.Controls.Primitives,ScrollBar,PageRightCommand,public static readonly System.Windows.Input.RoutedCommand PageRightCommand
1,System.Windows.Controls.Primitives,ScrollBar,PageUpCommand,public static readonly System.Windows.Input.RoutedCommand PageUpCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollHereCommand,public static readonly System.Windows.Input.RoutedCommand ScrollHereCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToBottomCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToBottomCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToEndCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToEndCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToHomeCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToHomeCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToHorizontalOffsetCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToHorizontalOffsetCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToLeftEndCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToLeftEndCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToRightEndCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToRightEndCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToTopCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToTopCommand
1,System.Windows.Controls.Primitives,ScrollBar,ScrollToVerticalOffsetCommand,public static readonly System.Windows.Input.RoutedCommand ScrollToVerticalOffsetCommand
1,System.Windows.Controls.Primitives,Selector,IsSelectedProperty,public static readonly System.Windows.DependencyProperty IsSelectedProperty
1,System.Windows.Controls.Primitives,Selector,IsSelectionActiveProperty,public static readonly System.Windows.DependencyProperty IsSelectionActiveProperty
1,System.Windows.Controls.Primitives,Selector,SelectedEvent,public static readonly System.Windows.RoutedEvent SelectedEvent
1,System.Windows.Controls.Primitives,Selector,UnselectedEvent,public static readonly System.Windows.RoutedEvent UnselectedEvent
1,System.Windows.Controls.Primitives,StatusBar,ItemContainerTemplateSelectorProperty,public static readonly System.Windows.DependencyProperty ItemContainerTemplateSelectorProperty
1,System.Windows.Controls.Primitives,StatusBar,UsesItemContainerTemplateProperty,public static readonly System.Windows.DependencyProperty UsesItemContainerTemplateProperty
1,System.Windows.Controls.Primitives,TextBoxBase,AutoWordSelectionProperty,public static readonly System.Windows.DependencyProperty AutoWordSelectionProperty
1,System.Windows.Controls.Primitives,TextBoxBase,IsInactiveSelectionHighlightEnabledProperty,public static readonly System.Windows.DependencyProperty IsInactiveSelectionHighlightEnabledProperty
1,System.Windows.Controls.Primitives,TextBoxBase,IsReadOnlyCaretVisibleProperty,public static readonly System.Windows.DependencyProperty IsReadOnlyCaretVisibleProperty
1,System.Windows.Controls.Primitives,TextBoxBase,IsSelectionActiveProperty,public static readonly System.Windows.DependencyProperty IsSelectionActiveProperty
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionChangedEvent,public static readonly System.Windows.RoutedEvent SelectionChangedEvent
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionOpacityProperty,public static readonly System.Windows.DependencyProperty SelectionOpacityProperty
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionTextBrushProperty,public static readonly System.Windows.DependencyProperty SelectionTextBrushProperty
1,System.Windows.Controls.Primitives,TextBoxBase,TextChangedEvent,public static readonly System.Windows.RoutedEvent TextChangedEvent
2,System.Windows.Data,Binding,IndexerName,"public const string IndexerName = ""Item[]"";"
2,System.Windows.Data,Binding,XmlNamespaceManagerProperty,public static readonly System.Windows.DependencyProperty XmlNamespaceManagerProperty;
2,System.Windows.Data,CollectionContainer,CollectionProperty,public static readonly System.Windows.DependencyProperty CollectionProperty;
2,System.Windows.Data,CollectionViewSource,CanChangeLiveFilteringProperty,public static readonly System.Windows.DependencyProperty CanChangeLiveFilteringProperty
2,System.Windows.Data,CollectionViewSource,CanChangeLiveGroupingProperty,public static readonly System.Windows.DependencyProperty CanChangeLiveGroupingProperty
2,System.Windows.Data,CollectionViewSource,CanChangeLiveSortingProperty,public static readonly System.Windows.DependencyProperty CanChangeLiveSortingProperty
2,System.Windows.Data,CollectionViewSource,CollectionViewTypeProperty,public static readonly System.Windows.DependencyProperty CollectionViewTypeProperty
2,System.Windows.Data,CollectionViewSource,IsLiveFilteringProperty,public static readonly System.Windows.DependencyProperty IsLiveFilteringProperty
2,System.Windows.Data,CollectionViewSource,IsLiveGroupingProperty,public static readonly System.Windows.DependencyProperty IsLiveGroupingProperty
2,System.Windows.Data,CollectionViewSource,IsLiveSortingProperty,public static readonly System.Windows.DependencyProperty IsLiveSortingProperty
2,System.Windows.Documents,AnchoredBlock,LineHeightProperty,public static readonly System.Windows.DependencyProperty LineHeightProperty
2,System.Windows.Documents,AnchoredBlock,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty
2,System.Windows.Documents,AnchoredBlock,TextAlignmentProperty,public static readonly System.Windows.DependencyProperty TextAlignmentProperty
2,System.Windows.Documents,Block,BreakColumnBeforeProperty,public static readonly System.Windows.DependencyProperty BreakColumnBeforeProperty
2,System.Windows.Documents,Block,BreakPageBeforeProperty,public static readonly System.Windows.DependencyProperty BreakPageBeforeProperty
2,System.Windows.Documents,Block,ClearFloatersProperty,public static readonly System.Windows.DependencyProperty ClearFloatersProperty
2,System.Windows.Documents,Block,FlowDirectionProperty,public static readonly System.Windows.DependencyProperty FlowDirectionProperty
2,System.Windows.Documents,Block,IsHyphenationEnabledProperty,public static readonly System.Windows.DependencyProperty IsHyphenationEnabledProperty
2,System.Windows.Documents,Block,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty
2,System.Windows.Documents,Figure,CanDelayPlacementProperty,public static readonly System.Windows.DependencyProperty CanDelayPlacementProperty
2,System.Windows.Documents,FixedPage,NavigateUriProperty,public static readonly System.Windows.DependencyProperty NavigateUriProperty
2,System.Windows.Documents,FlowDocument,ColumnRuleBrushProperty,public static readonly System.Windows.DependencyProperty ColumnRuleBrushProperty
2,System.Windows.Documents,FlowDocument,ColumnRuleWidthProperty,public static readonly System.Windows.DependencyProperty ColumnRuleWidthProperty
2,System.Windows.Documents,FlowDocument,FlowDirectionProperty,public static readonly System.Windows.DependencyProperty FlowDirectionProperty
2,System.Windows.Documents,FlowDocument,FontStretchProperty,public static readonly System.Windows.DependencyProperty FontStretchProperty
2,System.Windows.Documents,FlowDocument,FontStyleProperty,public static readonly System.Windows.DependencyProperty FontStyleProperty
2,System.Windows.Documents,FlowDocument,FontWeightProperty,public static readonly System.Windows.DependencyProperty FontWeightProperty
2,System.Windows.Documents,FlowDocument,IsColumnWidthFlexibleProperty,public static readonly System.Windows.DependencyProperty IsColumnWidthFlexibleProperty
2,System.Windows.Documents,FlowDocument,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty
2,System.Windows.Documents,FlowDocument,MaxPageHeightProperty,public static readonly System.Windows.DependencyProperty MaxPageHeightProperty
2,System.Windows.Documents,FlowDocument,MaxPageWidthProperty,public static readonly System.Windows.DependencyProperty MaxPageWidthProperty
2,System.Windows.Documents,FlowDocument,MinPageHeightProperty,public static readonly System.Windows.DependencyProperty MinPageHeightProperty
2,System.Windows.Documents,FlowDocument,MinPageWidthProperty,public static readonly System.Windows.DependencyProperty MinPageWidthProperty
2,System.Windows.Documents,FlowDocument,TextEffectsProperty,public static readonly System.Windows.DependencyProperty TextEffectsProperty
2,System.Windows.Documents,Glyphs,BidiLevelProperty,public static readonly System.Windows.DependencyProperty BidiLevelProperty
2,System.Windows.Documents,Glyphs,CaretStopsProperty,public static readonly System.Windows.DependencyProperty CaretStopsProperty
2,System.Windows.Documents,Glyphs,DeviceFontNameProperty,public static readonly System.Windows.DependencyProperty DeviceFontNameProperty
2,System.Windows.Documents,Glyphs,IsSidewaysProperty,public static readonly System.Windows.DependencyProperty IsSidewaysProperty
2,System.Windows.Documents,Hyperlink,ClickEvent,public static readonly System.Windows.RoutedEvent ClickEvent
2,System.Windows.Documents,Hyperlink,CommandParameterProperty,public static readonly System.Windows.DependencyProperty CommandParameterProperty
2,System.Windows.Documents,Hyperlink,CommandProperty,public static readonly System.Windows.DependencyProperty CommandProperty
2,System.Windows.Documents,Hyperlink,CommandTargetProperty,public static readonly System.Windows.DependencyProperty CommandTargetProperty
2,System.Windows.Documents,Hyperlink,RequestNavigateEvent,public static readonly System.Windows.RoutedEvent RequestNavigateEvent
2,System.Windows.Documents,Hyperlink,TargetNameProperty,public static readonly System.Windows.DependencyProperty TargetNameProperty
2,System.Windows.Documents,Inline,BaselineAlignmentProperty,public static readonly System.Windows.DependencyProperty BaselineAlignmentProperty
2,System.Windows.Documents,Inline,FlowDirectionProperty,public static readonly System.Windows.DependencyProperty FlowDirectionProperty
2,System.Windows.Documents,List,MarkerOffsetProperty,public static readonly System.Windows.DependencyProperty MarkerOffsetProperty
2,System.Windows.Documents,ListItem,BorderBrushProperty,public static readonly System.Windows.DependencyProperty BorderBrushProperty
2,System.Windows.Documents,ListItem,BorderThicknessProperty,public static readonly System.Windows.DependencyProperty BorderThicknessProperty
2,System.Windows.Documents,ListItem,FlowDirectionProperty,public static readonly System.Windows.DependencyProperty FlowDirectionProperty
2,System.Windows.Documents,ListItem,LineHeightProperty,public static readonly System.Windows.DependencyProperty LineHeightProperty
2,System.Windows.Documents,ListItem,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty
2,System.Windows.Documents,ListItem,MarginProperty,public static readonly System.Windows.DependencyProperty MarginProperty
2,System.Windows.Documents,ListItem,PaddingProperty,public static readonly System.Windows.DependencyProperty PaddingProperty
2,System.Windows.Documents,ListItem,TextAlignmentProperty,public static readonly System.Windows.DependencyProperty TextAlignmentProperty
2,System.Windows.Documents,Paragraph,KeepTogetherProperty,public static readonly System.Windows.DependencyProperty KeepTogetherProperty
2,System.Windows.Documents,Paragraph,KeepWithNextProperty,public static readonly System.Windows.DependencyProperty KeepWithNextProperty
2,System.Windows.Documents,Paragraph,MinOrphanLinesProperty,public static readonly System.Windows.DependencyProperty MinOrphanLinesProperty
2,System.Windows.Documents,Paragraph,MinWidowLinesProperty,public static readonly System.Windows.DependencyProperty MinWidowLinesProperty
2,System.Windows.Documents,Run,TextProperty,public static readonly System.Windows.DependencyProperty TextProperty
2,System.Windows.Documents,TableCell,FlowDirectionProperty,public static readonly System.Windows.DependencyProperty FlowDirectionProperty
2,System.Windows.Documents,TableCell,LineHeightProperty,public static readonly System.Windows.DependencyProperty LineHeightProperty
2,System.Windows.Documents,TableCell,LineStackingStrategyProperty,public static readonly System.Windows.DependencyProperty LineStackingStrategyProperty
2,System.Windows.Documents,TableCell,TextAlignmentProperty,public static readonly System.Windows.DependencyProperty TextAlignmentProperty
2,System.Windows.Documents,TextElement,FontStretchProperty,public static readonly System.Windows.DependencyProperty FontStretchProperty
2,System.Windows.Documents,TextElement,TextEffectsProperty,public static readonly System.Windows.DependencyProperty TextEffectsProperty
2,System.Windows.Documents,Typography,AnnotationAlternatesProperty,public static readonly DependencyProperty AnnotationAlternatesProperty
2,System.Windows.Documents,Typography,CaseSensitiveFormsProperty,public static readonly DependencyProperty CaseSensitiveFormsProperty
2,System.Windows.Documents,Typography,ContextualAlternatesProperty,public static readonly DependencyProperty ContextualAlternatesProperty
2,System.Windows.Documents,Typography,ContextualSwashesProperty,public static readonly DependencyProperty ContextualSwashesProperty
2,System.Windows.Documents,Typography,EastAsianExpertFormsProperty,public static readonly DependencyProperty EastAsianExpertFormsProperty
