tier,namespace,type,member,wpf_sig
1,System.Windows.Controls,Slider,Ticks,public System.Windows.Media.DoubleCollection Ticks { get; set; }
1,System.Windows.Controls,SpellCheck,CustomDictionaries,public System.Collections.IList CustomDictionaries { get; }
1,System.Windows.Controls,SpellCheck,SpellingReform,public System.Windows.Controls.SpellingReform SpellingReform { get; set; }
1,System.Windows.Controls,StackPanel,HasLogicalOrientation,protected internal override bool HasLogicalOrientation { get; }
1,System.Windows.Controls,StackPanel,LogicalOrientation,protected internal override System.Windows.Controls.Orientation LogicalOrientation { get; }
1,System.Windows.Controls,TabControl,ContentStringFormat,public string ContentStringFormat { get; set; }
1,System.Windows.Controls,TabControl,ContentTemplate,public System.Windows.DataTemplate ContentTemplate { get; set; }
1,System.Windows.Controls,TabControl,ContentTemplateSelector,public System.Windows.Controls.DataTemplateSelector ContentTemplateSelector { get; set; }
1,System.Windows.Controls,TabControl,SelectedContentStringFormat,public string SelectedContentStringFormat { get; }
1,System.Windows.Controls,TabControl,SelectedContentTemplate,public System.Windows.DataTemplate SelectedContentTemplate { get; }
1,System.Windows.Controls,TabControl,SelectedContentTemplateSelector,public System.Windows.Controls.DataTemplateSelector SelectedContentTemplateSelector { get; }
1,System.Windows.Controls,TabItem,TabStripPlacement,public System.Windows.Controls.Dock TabStripPlacement { get; }
1,System.Windows.Controls,TextBlock,Background,public System.Windows.Media.Brush Background { get; set; }
1,System.Windows.Controls,TextBlock,BaselineOffset,public double BaselineOffset { get; set; }
1,System.Windows.Controls,TextBlock,BreakAfter,public System.Windows.LineBreakCondition BreakAfter { get; }
1,System.Windows.Controls,TextBlock,BreakBefore,public System.Windows.LineBreakCondition BreakBefore { get; }
1,System.Windows.Controls,TextBlock,ContentEnd,public System.Windows.Documents.TextPointer ContentEnd { get; }
1,System.Windows.Controls,TextBlock,ContentStart,public System.Windows.Documents.TextPointer ContentStart { get; }
1,System.Windows.Controls,TextBlock,FontStretch,public System.Windows.FontStretch FontStretch { get; set; }
1,System.Windows.Controls,TextBlock,HostedElementsCore,protected virtual System.Collections.Generic.IEnumerator<System.Windows.IInputElement> HostedElementsCore { get; }
1,System.Windows.Controls,TextBlock,Inlines,public System.Windows.Documents.InlineCollection Inlines { get; }
1,System.Windows.Controls,TextBlock,IsHyphenationEnabled,public bool IsHyphenationEnabled { get; set; }
1,System.Windows.Controls,TextBlock,LineHeight,public double LineHeight { get; set; }
1,System.Windows.Controls,TextBlock,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
1,System.Windows.Controls,TextBlock,Padding,public System.Windows.Thickness Padding { get; set; }
1,System.Windows.Controls,TextBlock,System.Windows.IContentHost.HostedElements,System.Collections.Generic.IEnumerator<System.Windows.IInputElement> System.Windows.IContentHost.HostedElements { get; }
1,System.Windows.Controls,TextBlock,TextDecorations,public System.Windows.TextDecorationCollection TextDecorations { get; set; }
1,System.Windows.Controls,TextBlock,TextEffects,public System.Windows.Media.TextEffectCollection TextEffects { get; set; }
1,System.Windows.Controls,TextBlock,Typography,public System.Windows.Documents.Typography Typography { get; }
1,System.Windows.Controls,TextBox,TextDecorations,public System.Windows.TextDecorationCollection TextDecorations { get; set; }
1,System.Windows.Controls,TextBox,Typography,public System.Windows.Documents.Typography Typography { get; }
1,System.Windows.Controls,TextChange,AddedLength,public int AddedLength { get; }
1,System.Windows.Controls,TextChange,RemovedLength,public int RemovedLength { get; }
1,System.Windows.Controls,TextChangedEventArgs,Changes,public System.Collections.Generic.ICollection<System.Windows.Controls.TextChange> Changes { get; }
1,System.Windows.Controls,ToolBar,ButtonStyleKey,public static System.Windows.ResourceKey ButtonStyleKey { get; }
1,System.Windows.Controls,ToolBar,CheckBoxStyleKey,public static System.Windows.ResourceKey CheckBoxStyleKey { get; }
1,System.Windows.Controls,ToolBar,ComboBoxStyleKey,public static System.Windows.ResourceKey ComboBoxStyleKey { get; }
1,System.Windows.Controls,ToolBar,MenuStyleKey,public static System.Windows.ResourceKey MenuStyleKey { get; }
1,System.Windows.Controls,ToolBar,RadioButtonStyleKey,public static System.Windows.ResourceKey RadioButtonStyleKey { get; }
1,System.Windows.Controls,ToolBar,SeparatorStyleKey,public static System.Windows.ResourceKey SeparatorStyleKey { get; }
1,System.Windows.Controls,ToolBar,TextBoxStyleKey,public static System.Windows.ResourceKey TextBoxStyleKey { get; }
1,System.Windows.Controls,ToolBar,ToggleButtonStyleKey,public static System.Windows.ResourceKey ToggleButtonStyleKey { get; }
1,System.Windows.Controls,ToolTip,CustomPopupPlacementCallback,public System.Windows.Controls.Primitives.CustomPopupPlacementCallback CustomPopupPlacementCallback { get; set; }
1,System.Windows.Controls,ToolTip,HasDropShadow,public bool HasDropShadow { get; set; }
1,System.Windows.Controls,ToolTip,PlacementRectangle,public System.Windows.Rect PlacementRectangle { get; set; }
1,System.Windows.Controls,ToolTip,ShowsToolTipOnKeyboardFocus,public bool? ShowsToolTipOnKeyboardFocus { get; set; }
1,System.Windows.Controls,ToolTip,StaysOpen,public bool StaysOpen { get; set; }
1,System.Windows.Controls,TreeView,SelectedValuePath,public string SelectedValuePath { get; set; }
1,System.Windows.Controls,TreeViewItem,IsSelectionActive,public bool IsSelectionActive { get; } // [ReadOnly(true)]
1,System.Windows.Controls,UIElementCollection,Capacity,public virtual int Capacity { get; set; }
1,System.Windows.Controls,UIElementCollection,IsSynchronized,public virtual bool IsSynchronized { get; }
1,System.Windows.Controls,UIElementCollection,SyncRoot,public virtual object SyncRoot { get; }
1,System.Windows.Controls,ValidationError,BindingInError,public object BindingInError { get; }
1,System.Windows.Controls,WebBrowser,Document,public object Document { get; }
1,System.Windows.Controls,WebBrowser,ObjectForScripting,public object ObjectForScripting { get; set; }
1,System.Windows.Controls.Primitives,BulletDecorator,Background,public System.Windows.Media.Brush Background { get; set; }
1,System.Windows.Controls.Primitives,CalendarItem,DayTitleTemplateResourceKey,public static System.Windows.ComponentResourceKey DayTitleTemplateResourceKey { get; }
1,System.Windows.Controls.Primitives,DataGridColumnHeader,ColumnFloatingHeaderStyleKey,public static System.Windows.ComponentResourceKey ColumnFloatingHeaderStyleKey { get; }
1,System.Windows.Controls.Primitives,DataGridColumnHeader,ColumnHeaderDropSeparatorStyleKey,public static System.Windows.ComponentResourceKey ColumnHeaderDropSeparatorStyleKey { get; }
1,System.Windows.Controls.Primitives,DocumentPageView,IsDisposed,protected bool IsDisposed { get; }
1,System.Windows.Controls.Primitives,DocumentViewerBase,PageViews,[System.CLSCompliant(false)] public System.Collections.ObjectModel.ReadOnlyCollection<System.Windows.Controls.Primitives.DocumentPageView> PageViews { get; }
1,System.Windows.Controls.Primitives,MenuBase,ItemContainerTemplateSelector,public System.Windows.Controls.ItemContainerTemplateSelector ItemContainerTemplateSelector { get; set; }
1,System.Windows.Controls.Primitives,Popup,AllowsTransparency,public bool AllowsTransparency { get; set; }
1,System.Windows.Controls.Primitives,Popup,CustomPopupPlacementCallback,public System.Windows.Controls.Primitives.CustomPopupPlacementCallback CustomPopupPlacementCallback { get; set; }
1,System.Windows.Controls.Primitives,Popup,HasDropShadow,public bool HasDropShadow { get; }
1,System.Windows.Controls.Primitives,Popup,PlacementRectangle,public System.Windows.Rect PlacementRectangle { get; set; }
1,System.Windows.Controls.Primitives,Popup,PopupAnimation,public System.Windows.Controls.Primitives.PopupAnimation PopupAnimation { get; set; }
1,System.Windows.Controls.Primitives,ScrollBar,Track,public System.Windows.Controls.Primitives.Track Track { get; }
1,System.Windows.Controls.Primitives,StatusBar,ItemContainerTemplateSelector,public System.Windows.Controls.ItemContainerTemplateSelector ItemContainerTemplateSelector { get; set; }
1,System.Windows.Controls.Primitives,StatusBar,SeparatorStyleKey,public static System.Windows.ResourceKey SeparatorStyleKey { get; }
1,System.Windows.Controls.Primitives,StatusBar,UsesItemContainerTemplate,public bool UsesItemContainerTemplate { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,AutoWordSelection,public bool AutoWordSelection { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,ExtentHeight,public double ExtentHeight { get; }
1,System.Windows.Controls.Primitives,TextBoxBase,ExtentWidth,public double ExtentWidth { get; }
1,System.Windows.Controls.Primitives,TextBoxBase,IsInactiveSelectionHighlightEnabled,public bool IsInactiveSelectionHighlightEnabled { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,IsReadOnlyCaretVisible,public bool IsReadOnlyCaretVisible { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,IsSelectionActive,public bool IsSelectionActive { get; }
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionOpacity,public double SelectionOpacity { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionTextBrush,public System.Windows.Media.Brush SelectionTextBrush { get; set; }
1,System.Windows.Controls.Primitives,TextBoxBase,SpellCheck,public System.Windows.Controls.SpellCheck SpellCheck { get; }
1,System.Windows.Controls.Primitives,TextBoxBase,ViewportHeight,public double ViewportHeight { get; }
1,System.Windows.Controls.Primitives,TextBoxBase,ViewportWidth,public double ViewportWidth { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,Attributes,public override System.ComponentModel.AttributeCollection Attributes { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,Category,public override string Category { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,Converter,public override System.ComponentModel.TypeConverter Converter { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,Description,public override string Description { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,DesignTimeOnly,public override bool DesignTimeOnly { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,DesignerCoerceValueCallback,public System.Windows.CoerceValueCallback DesignerCoerceValueCallback { get; set; }
2,System.ComponentModel,DependencyPropertyDescriptor,DisplayName,public override string DisplayName { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,IsBrowsable,public override bool IsBrowsable { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,IsLocalizable,public override bool IsLocalizable { get; }
2,System.ComponentModel,DependencyPropertyDescriptor,SupportsChangeEvents,public override bool SupportsChangeEvents { get; }
2,System.ComponentModel,GroupDescription,SortDescriptions,public System.ComponentModel.SortDescriptionCollection SortDescriptions { get; }
2,System.Windows.Data,Binding,AsyncState,public object AsyncState { get; set; }
2,System.Windows.Data,Binding,BindsDirectlyToSource,public bool BindsDirectlyToSource { get; set; }
2,System.Windows.Data,Binding,IsAsync,public bool IsAsync { get; set; }
2,System.Windows.Data,Binding,UpdateSourceExceptionFilter,public System.Windows.Data.UpdateSourceExceptionFilterCallback UpdateSourceExceptionFilter { get; set; }
2,System.Windows.Data,Binding,XPath,public string XPath { get; set; }
2,System.Windows.Data,BindingBase,BindingGroupName,public string BindingGroupName { get; set; }
2,System.Windows.Data,BindingExpression,DataItem,public object DataItem { get; }
2,System.Windows.Data,BindingExpression,ResolvedSourcePropertyName,public string ResolvedSourcePropertyName { get; }
2,System.Windows.Data,BindingExpressionBase,BindingGroup,public System.Windows.Data.BindingGroup BindingGroup { get; }
2,System.Windows.Data,BindingExpressionBase,HasError,public virtual bool HasError { get; }
2,System.Windows.Data,BindingExpressionBase,HasValidationError,public virtual bool HasValidationError { get; }
2,System.Windows.Data,BindingExpressionBase,IsDirty,public bool IsDirty { get; }
2,System.Windows.Data,BindingExpressionBase,ParentBindingBase,public System.Windows.Data.BindingBase ParentBindingBase { get; }
2,System.Windows.Data,BindingExpressionBase,ValidationError,public virtual System.Windows.Controls.ValidationError ValidationError { get; }
2,System.Windows.Data,BindingExpressionBase,ValidationErrors,public virtual System.Collections.ObjectModel.ReadOnlyCollection<System.Windows.Controls.ValidationError> ValidationErrors { get; }
2,System.Windows.Data,BindingGroup,HasValidationError,public bool HasValidationError { get; }
2,System.Windows.Data,BindingGroup,NotifyOnValidationError,public bool NotifyOnValidationError { get; set; }
2,System.Windows.Data,BindingGroup,Owner,public System.Windows.DependencyObject Owner { get; }
2,System.Windows.Data,BindingGroup,ValidatesOnNotifyDataError,public bool ValidatesOnNotifyDataError { get; set; }
2,System.Windows.Data,BindingGroup,ValidationErrors,public System.Collections.ObjectModel.ReadOnlyCollection<System.Windows.Controls.ValidationError> ValidationErrors { get; }
2,System.Windows.Data,BindingListCollectionView,CanChangeLiveFiltering,public bool CanChangeLiveFiltering { get; }
2,System.Windows.Data,BindingListCollectionView,CanChangeLiveGrouping,public bool CanChangeLiveGrouping { get; }
2,System.Windows.Data,BindingListCollectionView,CanChangeLiveSorting,public bool CanChangeLiveSorting { get; }
2,System.Windows.Data,BindingListCollectionView,CanCustomFilter,public bool CanCustomFilter { get; }
2,System.Windows.Data,BindingListCollectionView,GroupBySelector,public System.Windows.Data.GroupDescriptionSelectorCallback GroupBySelector { get; set; }
2,System.Windows.Data,BindingListCollectionView,IsDataInGroupOrder,public bool IsDataInGroupOrder { get; set; }
2,System.Windows.Data,BindingListCollectionView,IsLiveFiltering,public bool? IsLiveFiltering { get; set; }
2,System.Windows.Data,BindingListCollectionView,IsLiveGrouping,public bool? IsLiveGrouping { get; set; }
2,System.Windows.Data,BindingListCollectionView,IsLiveSorting,public bool? IsLiveSorting { get; set; }
2,System.Windows.Data,BindingListCollectionView,ItemProperties,public System.Collections.ObjectModel.ReadOnlyCollection<System.ComponentModel.ItemPropertyInfo> ItemProperties { get; }
2,System.Windows.Data,BindingListCollectionView,LiveFilteringProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveFilteringProperties { get; }
2,System.Windows.Data,BindingListCollectionView,LiveGroupingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveGroupingProperties { get; }
2,System.Windows.Data,BindingListCollectionView,LiveSortingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveSortingProperties { get; }
2,System.Windows.Data,BindingListCollectionView,NewItemPlaceholderPosition,public System.ComponentModel.NewItemPlaceholderPosition NewItemPlaceholderPosition { get; set; }
2,System.Windows.Data,BindingOperations,DisconnectedSource,public static object DisconnectedSource { get; }
2,System.Windows.Data,CollectionView,AllowsCrossThreadChanges,protected bool AllowsCrossThreadChanges { get; }
2,System.Windows.Data,CollectionView,Comparer,public virtual System.Collections.IComparer Comparer { get; }
2,System.Windows.Data,CollectionView,IsCurrentInSync,protected bool IsCurrentInSync { get; }
2,System.Windows.Data,CollectionView,IsDynamic,protected bool IsDynamic { get; }
2,System.Windows.Data,CollectionView,IsInUse,public virtual bool IsInUse { get; }
2,System.Windows.Data,CollectionView,IsRefreshDeferred,protected bool IsRefreshDeferred { get; }
2,System.Windows.Data,CollectionView,NeedsRefresh,public virtual bool NeedsRefresh { get; }
2,System.Windows.Data,CollectionView,NewItemPlaceholder,public static object NewItemPlaceholder { get; }
2,System.Windows.Data,CollectionView,UpdatedOutsideDispatcher,protected bool UpdatedOutsideDispatcher { get; }
2,System.Windows.Data,CollectionViewSource,CanChangeLiveFiltering,[System.ComponentModel.ReadOnly(true)] public bool CanChangeLiveFiltering { get; }
2,System.Windows.Data,CollectionViewSource,CanChangeLiveGrouping,[System.ComponentModel.ReadOnly(true)] public bool CanChangeLiveGrouping { get; }
2,System.Windows.Data,CollectionViewSource,CanChangeLiveSorting,[System.ComponentModel.ReadOnly(true)] public bool CanChangeLiveSorting { get; }
2,System.Windows.Data,CollectionViewSource,CollectionViewType,public System.Type CollectionViewType { get; set; }
2,System.Windows.Data,CollectionViewSource,IsLiveFiltering,[System.ComponentModel.ReadOnly(true)] public bool? IsLiveFiltering { get; }
2,System.Windows.Data,CollectionViewSource,IsLiveGrouping,[System.ComponentModel.ReadOnly(true)] public bool? IsLiveGrouping { get; }
2,System.Windows.Data,CollectionViewSource,IsLiveSorting,[System.ComponentModel.ReadOnly(true)] public bool? IsLiveSorting { get; }
2,System.Windows.Data,CollectionViewSource,LiveFilteringProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveFilteringProperties { get; }
2,System.Windows.Data,CollectionViewSource,LiveGroupingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveGroupingProperties { get; }
2,System.Windows.Data,CollectionViewSource,LiveSortingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveSortingProperties { get; }
2,System.Windows.Data,DataSourceProvider,Dispatcher,protected System.Windows.Threading.Dispatcher Dispatcher { get; set; }
2,System.Windows.Data,ListCollectionView,ActiveComparer,protected System.Collections.IComparer ActiveComparer { get; set; }
2,System.Windows.Data,ListCollectionView,ActiveFilter,protected System.Predicate<object> ActiveFilter { get; set; }
2,System.Windows.Data,ListCollectionView,CanAddNewItem,public bool CanAddNewItem { get; }
2,System.Windows.Data,ListCollectionView,CanChangeLiveFiltering,public bool CanChangeLiveFiltering { get; }
2,System.Windows.Data,ListCollectionView,CanChangeLiveGrouping,public bool CanChangeLiveGrouping { get; }
2,System.Windows.Data,ListCollectionView,CanChangeLiveSorting,public bool CanChangeLiveSorting { get; }
2,System.Windows.Data,ListCollectionView,CustomSort,public System.Collections.IComparer CustomSort { get; set; }
2,System.Windows.Data,ListCollectionView,GroupBySelector,[System.ComponentModel.DefaultValue(null)] public virtual System.Windows.Data.GroupDescriptionSelectorCallback GroupBySelector { get; set; }
2,System.Windows.Data,ListCollectionView,InternalCount,protected int InternalCount { get; }
2,System.Windows.Data,ListCollectionView,InternalList,protected System.Collections.IList InternalList { get; }
2,System.Windows.Data,ListCollectionView,IsDataInGroupOrder,public bool IsDataInGroupOrder { get; set; }
2,System.Windows.Data,ListCollectionView,IsGrouping,protected bool IsGrouping { get; }
2,System.Windows.Data,ListCollectionView,IsLiveFiltering,public bool? IsLiveFiltering { get; set; }
2,System.Windows.Data,ListCollectionView,IsLiveGrouping,public bool? IsLiveGrouping { get; set; }
2,System.Windows.Data,ListCollectionView,IsLiveSorting,public bool? IsLiveSorting { get; set; }
2,System.Windows.Data,ListCollectionView,ItemProperties,public System.Collections.ObjectModel.ReadOnlyCollection<System.ComponentModel.ItemPropertyInfo> ItemProperties { get; }
2,System.Windows.Data,ListCollectionView,LiveFilteringProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveFilteringProperties { get; }
2,System.Windows.Data,ListCollectionView,LiveGroupingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveGroupingProperties { get; }
2,System.Windows.Data,ListCollectionView,LiveSortingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveSortingProperties { get; }
2,System.Windows.Data,ListCollectionView,UsesLocalArray,protected bool UsesLocalArray { get; }
2,System.Windows.Data,MultiBinding,NotifyOnValidationError,public bool NotifyOnValidationError { get; set; }
2,System.Windows.Data,MultiBinding,UpdateSourceExceptionFilter,public System.Windows.Data.UpdateSourceExceptionFilterCallback UpdateSourceExceptionFilter { get; set; }
2,System.Windows.Data,MultiBinding,ValidatesOnDataErrors,public bool ValidatesOnDataErrors { get; set; }
2,System.Windows.Data,MultiBinding,ValidatesOnExceptions,public bool ValidatesOnExceptions { get; set; }
2,System.Windows.Data,MultiBinding,ValidatesOnNotifyDataErrors,public bool ValidatesOnNotifyDataErrors { get; set; }
2,System.Windows.Data,MultiBinding,ValidationRules,public System.Collections.ObjectModel.Collection<System.Windows.Controls.ValidationRule> ValidationRules { get; }
2,System.Windows.Data,MultiBindingExpression,HasError,public override bool HasError { get; }
2,System.Windows.Data,MultiBindingExpression,HasValidationError,public override bool HasValidationError { get; }
2,System.Windows.Data,MultiBindingExpression,ValidationError,public override System.Windows.Controls.ValidationError ValidationError { get; }
2,System.Windows.Data,PriorityBindingExpression,HasValidationError,public override bool HasValidationError { get; }
2,System.Windows.Data,PropertyGroupDescription,CompareNameAscending,public static System.Collections.IComparer CompareNameAscending { get; }
2,System.Windows.Data,PropertyGroupDescription,CompareNameDescending,public static System.Collections.IComparer CompareNameDescending { get; }
2,System.Windows.Data,ValueConversionAttribute,TypeId,public override object TypeId { get; }
2,System.Windows.Data,XmlDataProvider,BaseUri,protected virtual System.Uri BaseUri { get; set; }
2,System.Windows.Data,XmlDataProvider,XmlNamespaceManager,public System.Xml.XmlNamespaceManager XmlNamespaceManager { get; set; }
2,System.Windows.Data,XmlDataProvider,XmlSerializer,public System.Xml.Serialization.IXmlSerializable XmlSerializer { get; }
2,System.Windows.Documents,AdornerLayer,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,AnchoredBlock,LineHeight,public double LineHeight { get; set; }
2,System.Windows.Documents,AnchoredBlock,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
2,System.Windows.Documents,AnchoredBlock,TextAlignment,public System.Windows.TextAlignment TextAlignment { get; set; }
2,System.Windows.Documents,Block,BreakColumnBefore,public bool BreakColumnBefore { get; set; }
2,System.Windows.Documents,Block,BreakPageBefore,public bool BreakPageBefore { get; set; }
2,System.Windows.Documents,Block,ClearFloaters,public System.Windows.WrapDirection ClearFloaters { get; set; }
2,System.Windows.Documents,Block,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Documents,Block,IsHyphenationEnabled,public bool IsHyphenationEnabled { get; set; }
2,System.Windows.Documents,Block,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
2,System.Windows.Documents,Block,SiblingBlocks,public System.Windows.Documents.BlockCollection SiblingBlocks { get; }
2,System.Windows.Documents,BlockCollection,FirstBlock,public System.Windows.Documents.Block FirstBlock { get; }
2,System.Windows.Documents,BlockCollection,LastBlock,public System.Windows.Documents.Block LastBlock { get; }
2,System.Windows.Documents,DocumentReference,IUriContext.BaseUri,System.Uri System.Windows.Markup.IUriContext.BaseUri { get; set; }
2,System.Windows.Documents,EditingCommands,AlignCenter,public static System.Windows.Input.RoutedUICommand AlignCenter { get; }
2,System.Windows.Documents,EditingCommands,AlignJustify,public static System.Windows.Input.RoutedUICommand AlignJustify { get; }
2,System.Windows.Documents,EditingCommands,AlignLeft,public static System.Windows.Input.RoutedUICommand AlignLeft { get; }
2,System.Windows.Documents,EditingCommands,AlignRight,public static System.Windows.Input.RoutedUICommand AlignRight { get; }
2,System.Windows.Documents,EditingCommands,CorrectSpellingError,public static System.Windows.Input.RoutedUICommand CorrectSpellingError { get; }
2,System.Windows.Documents,EditingCommands,DecreaseFontSize,public static System.Windows.Input.RoutedUICommand DecreaseFontSize { get; }
2,System.Windows.Documents,EditingCommands,DecreaseIndentation,public static System.Windows.Input.RoutedUICommand DecreaseIndentation { get; }
2,System.Windows.Documents,EditingCommands,IgnoreSpellingError,public static System.Windows.Input.RoutedUICommand IgnoreSpellingError { get; }
2,System.Windows.Documents,EditingCommands,IncreaseFontSize,public static System.Windows.Input.RoutedUICommand IncreaseFontSize { get; }
2,System.Windows.Documents,EditingCommands,IncreaseIndentation,public static System.Windows.Input.RoutedUICommand IncreaseIndentation { get; }
2,System.Windows.Documents,EditingCommands,MoveDownByPage,public static System.Windows.Input.RoutedUICommand MoveDownByPage { get; }
2,System.Windows.Documents,EditingCommands,MoveDownByParagraph,public static System.Windows.Input.RoutedUICommand MoveDownByParagraph { get; }
2,System.Windows.Documents,EditingCommands,MoveUpByPage,public static System.Windows.Input.RoutedUICommand MoveUpByPage { get; }
2,System.Windows.Documents,EditingCommands,MoveUpByParagraph,public static System.Windows.Input.RoutedUICommand MoveUpByParagraph { get; }
2,System.Windows.Documents,EditingCommands,SelectDownByPage,public static System.Windows.Input.RoutedUICommand SelectDownByPage { get; }
2,System.Windows.Documents,EditingCommands,SelectDownByParagraph,public static System.Windows.Input.RoutedUICommand SelectDownByParagraph { get; }
2,System.Windows.Documents,EditingCommands,SelectUpByPage,public static System.Windows.Input.RoutedUICommand SelectUpByPage { get; }
2,System.Windows.Documents,EditingCommands,SelectUpByParagraph,public static System.Windows.Input.RoutedUICommand SelectUpByParagraph { get; }
2,System.Windows.Documents,EditingCommands,ToggleBullets,public static System.Windows.Input.RoutedUICommand ToggleBullets { get; }
2,System.Windows.Documents,EditingCommands,ToggleNumbering,public static System.Windows.Input.RoutedUICommand ToggleNumbering { get; }
2,System.Windows.Documents,EditingCommands,ToggleSubscript,public static System.Windows.Input.RoutedUICommand ToggleSubscript { get; }
2,System.Windows.Documents,EditingCommands,ToggleSuperscript,public static System.Windows.Input.RoutedUICommand ToggleSuperscript { get; }
2,System.Windows.Documents,Figure,CanDelayPlacement,public bool CanDelayPlacement { get; set; }
2,System.Windows.Documents,FixedDocument,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,FixedDocumentSequence,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,FlowDocument,ColumnRuleBrush,public System.Windows.Media.Brush ColumnRuleBrush { get; set; }
2,System.Windows.Documents,FlowDocument,ColumnRuleWidth,public double ColumnRuleWidth { get; set; }
2,System.Windows.Documents,FlowDocument,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Documents,FlowDocument,FontStretch,public System.Windows.FontStretch FontStretch { get; set; }
2,System.Windows.Documents,FlowDocument,FontStyle,public System.Windows.FontStyle FontStyle { get; set; }
2,System.Windows.Documents,FlowDocument,FontWeight,public System.Windows.FontWeight FontWeight { get; set; }
2,System.Windows.Documents,FlowDocument,IsColumnWidthFlexible,public bool IsColumnWidthFlexible { get; set; }
2,System.Windows.Documents,FlowDocument,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
2,System.Windows.Documents,FlowDocument,MaxPageHeight,public double MaxPageHeight { get; set; }
2,System.Windows.Documents,FlowDocument,MaxPageWidth,public double MaxPageWidth { get; set; }
2,System.Windows.Documents,FlowDocument,MinPageHeight,public double MinPageHeight { get; set; }
2,System.Windows.Documents,FlowDocument,MinPageWidth,public double MinPageWidth { get; set; }
2,System.Windows.Documents,FlowDocument,TextEffects,public System.Windows.Media.TextEffectCollection TextEffects { get; set; }
2,System.Windows.Documents,FlowDocument,Typography,public System.Windows.Documents.Typography Typography { get; }
2,System.Windows.Documents,Glyphs,BidiLevel,public int BidiLevel { get; set; }
2,System.Windows.Documents,Glyphs,CaretStops,public string CaretStops { get; set; }
2,System.Windows.Documents,Glyphs,DeviceFontName,public string DeviceFontName { get; set; }
2,System.Windows.Documents,Glyphs,IsSideways,public bool IsSideways { get; set; }
2,System.Windows.Documents,Hyperlink,BaseUri,protected virtual System.Uri BaseUri { get; set; }
2,System.Windows.Documents,Hyperlink,Command,public System.Windows.Input.ICommand Command { get; set; }
2,System.Windows.Documents,Hyperlink,CommandParameter,public object CommandParameter { get; set; }
2,System.Windows.Documents,Hyperlink,CommandTarget,public System.Windows.IInputElement CommandTarget { get; set; }
2,System.Windows.Documents,Hyperlink,TargetName,public string TargetName { get; set; }
2,System.Windows.Documents,Inline,BaselineAlignment,public System.Windows.BaselineAlignment BaselineAlignment { get; set; }
2,System.Windows.Documents,Inline,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Documents,Inline,SiblingInlines,public System.Windows.Documents.InlineCollection SiblingInlines { get; }
2,System.Windows.Documents,InlineCollection,FirstInline,public System.Windows.Documents.Inline FirstInline { get; }
2,System.Windows.Documents,InlineCollection,LastInline,public System.Windows.Documents.Inline LastInline { get; }
2,System.Windows.Documents,List,MarkerOffset,[TypeConverter(typeof(LengthConverter))] public double MarkerOffset { get; set; }
2,System.Windows.Documents,ListItem,BorderBrush,public System.Windows.Media.Brush BorderBrush { get; set; }
2,System.Windows.Documents,ListItem,BorderThickness,public System.Windows.Thickness BorderThickness { get; set; }
2,System.Windows.Documents,ListItem,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Documents,ListItem,LineHeight,[TypeConverter(typeof(LengthConverter))] public double LineHeight { get; set; }
